,VideoID,Start,End,WorkerID,Source,AnnotationTime,Language,Description
47654,0xx13BuvVmo,25,36,701594,unverified,209,English,An Asian baby boy playing with a water jet in the shower
47655,0xx13BuvVmo,25,36,135141,unverified,71,English,An Asian toddler is washing his face in a running showerhead.
47656,0xx13BuvVmo,25,36,929658,unverified,84,English,Baby is putting face in shower water stream.
47657,0xx13BuvVmo,25,36,860525,unverified,183,English,IN VIDEO A BABY IS HAVING BATH WIHT SHOVER.
47658,0xx13BuvVmo,25,36,747038,unverified,110,English,One little child at toilet.
47659,0xx13BuvVmo,25,36,588702,unverified,205,English,Small boy hold his face close to shower.
47660,0xx13BuvVmo,25,36,925413,unverified,82,English,The child is having a bath.
47661,0xx13BuvVmo,25,36,696912,unverified,50,English,The child is playing with the water from the shower head.
47662,0xx13BuvVmo,25,36,318376,unverified,44,English,The child was enjoying the shower.
47663,0xx13BuvVmo,25,36,553931,unverified,47,English,The little child got water in his eyes under the showerhead.
47664,0xx13BuvVmo,25,36,577435,unverified,17,English,Toddler drinking from shower nozzle.
47665,0xx13BuvVmo,25,36,976577,unverified,53,English,A SMALL BOY IS BATHING
47666,eb-Zp4pJLKk,2,19,878566,clean,24,English,A smiling baby is crawling down a hallway.
47667,eb-Zp4pJLKk,2,19,252681,clean,16,English,A baby is crawling on the floor.
47668,eb-Zp4pJLKk,2,19,135621,clean,64,English,A baby is crawling on it's hands and knees from one room to another.
47669,eb-Zp4pJLKk,2,19,280252,clean,35,English,A baby is crawling happily.
47670,eb-Zp4pJLKk,2,19,435773,clean,23,English,A baby is smiling and laughing and crawling on the floor.
47671,eb-Zp4pJLKk,2,19,922727,clean,25,English,A baby is crawling.
47672,eb-Zp4pJLKk,2,19,275759,clean,99,English,A bay is crawling.
47673,eb-Zp4pJLKk,2,19,825347,clean,13,English,A baby is crawling on the floor.
47674,eb-Zp4pJLKk,2,19,374994,clean,22,English,A baby is crawling along the floor while smiling.
47675,eb-Zp4pJLKk,2,19,297776,clean,55,English,A baby crawls along the floor.
47676,eb-Zp4pJLKk,2,19,155632,clean,33,English,A baby is crawling across the floor.
47677,eb-Zp4pJLKk,2,19,772960,clean,109,English,A small baby is gurgling happily as he crawls on the floor.
47678,eb-Zp4pJLKk,2,19,550906,clean,48,English,A baby is laughing and crawling on the floor.
47679,eb-Zp4pJLKk,2,19,309959,clean,20,English,The baby crawled through the doorway.
47680,eb-Zp4pJLKk,2,19,295615,clean,48,English,A baby happily crawls through a doorway.
47681,eb-Zp4pJLKk,2,19,762891,clean,25,English,The baby is laughing and crawling.
47682,eb-Zp4pJLKk,2,19,215924,clean,30,English,A baby crawls on the floor.
47683,eb-Zp4pJLKk,2,19,615204,clean,33,English,A baby is crawling on the floor.
47684,eb-Zp4pJLKk,2,19,625932,clean,29,English,A baby is crawling along the floor.
47685,eb-Zp4pJLKk,2,19,553931,clean,18,English,The baby crawled on the floor.
47686,eb-Zp4pJLKk,2,19,132126,unverified,50,English,A baby crawling on the floor.
47687,eb-Zp4pJLKk,2,19,705358,unverified,311,English,A baby happy crawling
47688,eb-Zp4pJLKk,2,19,600789,unverified,55,English,a baby is crawling and laughing at the same time.
47689,eb-Zp4pJLKk,2,19,741585,unverified,17,English,A baby is crawling on the floor.
47690,eb-Zp4pJLKk,2,19,169605,unverified,24,English,A baby is crawling.
47691,eb-Zp4pJLKk,2,19,531524,unverified,91,English,A baby is crawling.
47692,eb-Zp4pJLKk,2,19,974128,unverified,164,English,A baby is crying.
47693,eb-Zp4pJLKk,2,19,371782,unverified,146,English,A baby is walking with the hands and  legs.
47694,eb-Zp4pJLKk,2,19,475845,unverified,97,English,a small boy can be happy
47695,eb-Zp4pJLKk,2,19,919506,unverified,66,English,a small kid is crawling.
47696,eb-Zp4pJLKk,2,19,977945,unverified,217,English,happy crawling baby
47697,eb-Zp4pJLKk,2,19,120198,unverified,44,English,home video of a oriantal baby crawling
47698,eb-Zp4pJLKk,2,19,154335,unverified,73,English,The baby crawling with very happy
47699,eb-Zp4pJLKk,2,19,807741,unverified,326,English,the baby is happy crawling .
47700,eb-Zp4pJLKk,2,19,467982,unverified,109,English,A baby crawling and moving happily here and there.
47701,eb-Zp4pJLKk,2,19,373663,unverified,35,English,"A baby crawling, and laughing."
47702,eb-Zp4pJLKk,2,19,807872,unverified,28,English,A baby crawls along the floor.
47703,eb-Zp4pJLKk,2,19,994422,unverified,57,English,A baby girl is crawling & laughing.
47704,eb-Zp4pJLKk,2,19,346578,unverified,23,English,A baby girl is happily crawling.
47705,eb-Zp4pJLKk,2,19,728894,unverified,52,English,A baby is crawling on the floor while laughing.
47706,eb-Zp4pJLKk,2,19,948244,unverified,62,English,A baby is crawling on the floor.
47707,eb-Zp4pJLKk,2,19,425678,unverified,20,English,A baby is crawling on the floor.
47708,eb-Zp4pJLKk,2,19,257511,unverified,35,English,A baby is crawling through a doorway.
47709,eb-Zp4pJLKk,2,19,318570,unverified,291,English,a baby is crawling.
47710,eb-Zp4pJLKk,2,19,927299,unverified,28,English,A baby is crawling.
47711,eb-Zp4pJLKk,2,19,707318,unverified,32,English,A baby is crawling.
47712,eb-Zp4pJLKk,2,19,675312,unverified,61,English,A baby is crawling.
47713,eb-Zp4pJLKk,2,19,408179,unverified,20,English,A baby is crawling.
47714,eb-Zp4pJLKk,2,19,553878,unverified,156,English,A baby is laughing when he is crawling
47715,eb-Zp4pJLKk,2,19,169072,unverified,52,English,A baby is moving.
47716,eb-Zp4pJLKk,2,19,963466,unverified,749,English,A baby is playing.
47717,eb-Zp4pJLKk,2,19,157374,unverified,47,English,A baby laughs as she crawls along the floor.
47718,eb-Zp4pJLKk,2,19,130040,unverified,20,English,a crying boy
47719,eb-Zp4pJLKk,2,19,637661,unverified,56,English,Baby crawling happily and looking for its mother
47720,eb-Zp4pJLKk,2,19,965612,unverified,100,English,the baby is crawling on the floor
47721,eb-Zp4pJLKk,2,19,497691,unverified,53,English,A BABY IS PLAYING INTO THE HOUSE.
47722,eb-Zp4pJLKk,2,19,599728,unverified,105,English,A BABY IS WALKING ON FLOOR
47723,eb-Zp4pJLKk,2,19,132982,unverified,112,English,A Baby Plying on floor.
47757,QsvBYKaCXEc,5,15,280252,clean,72,English,A big fish is swimming in the water.
47758,QsvBYKaCXEc,5,15,159786,clean,286,English,A large shark patrols the beach.
47759,QsvBYKaCXEc,5,15,252681,clean,19,English,A shark is swimming along the shoreline.
47760,QsvBYKaCXEc,5,15,825347,clean,16,English,A shark is swimming in shallow water.
47761,QsvBYKaCXEc,5,15,682611,clean,87,English,A shark is swimming in the water close to the shoreline.
47762,QsvBYKaCXEc,5,15,135621,clean,101,English,A shark is swimming near the shore just below the surface of the water.
47763,QsvBYKaCXEc,5,15,617730,clean,19,English,A shark is swimming through the water.
47764,QsvBYKaCXEc,5,15,922727,clean,114,English,A shark is swimming through water.
47765,QsvBYKaCXEc,5,15,155632,clean,32,English,A shark is swimming.
47766,QsvBYKaCXEc,5,15,309959,clean,18,English,A shark swam in shallow waters.
47767,QsvBYKaCXEc,5,15,807872,clean,23,English,A shark swims along the water.
47768,QsvBYKaCXEc,5,15,297776,clean,29,English,A shark swims very close to shore.
47769,QsvBYKaCXEc,5,15,772960,clean,214,English,A Tiger Shark is swimming in a lake.
47770,QsvBYKaCXEc,5,15,275759,clean,51,English,A tiger shark is swimming in shallow water.
47771,QsvBYKaCXEc,5,15,374994,clean,28,English,A tiger shark is swimming in the water.
47772,QsvBYKaCXEc,5,15,215924,clean,44,English,An animal swims along the water.
47773,QsvBYKaCXEc,5,15,762891,clean,104,English,The shark is swimming near the shore.
47774,QsvBYKaCXEc,5,15,553931,clean,22,English,The shark swam in shallow water.
47775,QsvBYKaCXEc,5,15,132982,unverified,59,English,A Tiger Shark in Lake.
47776,QsvBYKaCXEc,5,15,965612,unverified,39,English,the shark is in the water
47777,QsvBYKaCXEc,5,15,611139,unverified,217,English,A fish is swimming.
47778,QsvBYKaCXEc,5,15,807741,unverified,41,English,this is tiger shark.
47779,QsvBYKaCXEc,5,15,707318,unverified,26,English,A whale is swimming.
47780,QsvBYKaCXEc,5,15,318570,unverified,136,English,A tiger shark is swimming in the water.
47781,QsvBYKaCXEc,5,15,741585,unverified,27,English,A shark is swimming in the ocean.
47782,QsvBYKaCXEc,5,15,281652,unverified,72,English,A tiger shark is moving in water.
47783,QsvBYKaCXEc,5,15,561769,unverified,298,English,The shark was swimm in a water.
47784,QsvBYKaCXEc,5,15,599728,unverified,63,English,A SHARK IS SWIMMING IN THE RIVER
47785,QsvBYKaCXEc,5,15,373663,unverified,78,English,A shark is swimming along a shoreline.
47786,QsvBYKaCXEc,5,15,919506,unverified,35,English,a shark fish in water.
47787,QsvBYKaCXEc,5,15,169072,unverified,90,English,A fish is swimming.
47788,QsvBYKaCXEc,5,15,834331,unverified,59,English,A video on the tiger shark.
47789,QsvBYKaCXEc,5,15,467982,unverified,119,English,A tiger shark moving here and there in the sea.
47790,QsvBYKaCXEc,5,15,394339,unverified,88,English,a shark is swiming in sea.
47791,QsvBYKaCXEc,5,15,408179,unverified,19,English,A shark is swimming through the water.
47792,QsvBYKaCXEc,5,15,161407,unverified,235,English,A shark moving in the water
47793,QsvBYKaCXEc,5,15,907800,unverified,45,English,A large shark swimming near the shore
47794,QsvBYKaCXEc,5,15,750723,unverified,85,English,an animal is swimming
47795,QsvBYKaCXEc,5,15,173450,unverified,28,English,Tiger shark swimming.
47796,QsvBYKaCXEc,5,15,525230,unverified,549,English,very long dolphin
47797,QsvBYKaCXEc,5,15,633378,unverified,29,English,A shark is swimming.
47798,7M-jsjLB20Y,11,30,215924,clean,49,English,A cat play with a hand.
47799,7M-jsjLB20Y,11,30,297776,clean,38,English,A kitten bites a woman's finger.
47800,7M-jsjLB20Y,11,30,374994,clean,44,English,A kitten is playing with a woman's finger.
47801,7M-jsjLB20Y,11,30,922727,clean,145,English,A kitten is playing.
47802,7M-jsjLB20Y,11,30,772960,clean,352,English,A lady is fondling a kitten using her fingers as it sucks her index finger.
47803,7M-jsjLB20Y,11,30,275759,clean,53,English,A small kitten is playing with a lady's finger.
47804,7M-jsjLB20Y,11,30,155632,clean,85,English,A tiny kitten biting a woman's finger.
47805,7M-jsjLB20Y,11,30,280252,clean,47,English,A woman is playing with a cat.
47806,7M-jsjLB20Y,11,30,615204,clean,51,English,A woman is playing with a kitten.
47807,7M-jsjLB20Y,11,30,135141,clean,47,English,A woman is playing with a little kitten.
47808,7M-jsjLB20Y,11,30,625932,clean,41,English,A woman plays with a kitten with her finger.
47809,7M-jsjLB20Y,11,30,164462,clean,109,English,A women playing with a cat.
47810,7M-jsjLB20Y,11,30,553931,clean,26,English,The kitten is biting the woman's findertip.
47811,7M-jsjLB20Y,11,30,309959,clean,19,English,The kitten played the person's finger.
47812,7M-jsjLB20Y,11,30,762891,clean,37,English,The woman is playing with the kitten.
47813,7M-jsjLB20Y,11,30,295615,clean,96,English,"A female plays with a tiny cat, with her index finger."
47814,7M-jsjLB20Y,11,30,762891,unverified,33,English,The kitten is playing with a finger.
47815,7M-jsjLB20Y,11,30,120123,unverified,42,English,"A person playing with a small, cute white kitten."
47816,7M-jsjLB20Y,11,30,804911,unverified,54,English,A small kitten is playing with and biting a person's finger.
47817,7M-jsjLB20Y,11,30,107423,unverified,52,English,a woman is cuddling a cat
47818,7M-jsjLB20Y,11,30,122214,unverified,36,English,Kitten is playing with human finger.
47819,7M-jsjLB20Y,11,30,509661,unverified,51,English,a kitten is trying to suck a finger
47820,7M-jsjLB20Y,11,30,169605,unverified,24,English,A cat is biting a girls finger and playing with her hand.
47821,7M-jsjLB20Y,11,30,214410,unverified,46,English,A hand is playing with a kitten.
47822,7M-jsjLB20Y,11,30,309959,unverified,18,English,A kitten bit on a person's finger.
47823,7M-jsjLB20Y,11,30,651813,unverified,19,English,A kitten is being pet.
47824,7M-jsjLB20Y,11,30,502429,unverified,88,English,A kitten is playing with a woman's finger.
47825,7M-jsjLB20Y,11,30,252681,unverified,24,English,A kitten is playing with a woman's finger.
47826,7M-jsjLB20Y,11,30,844963,unverified,101,English,A kitten is playing with a woman's finger.
47827,7M-jsjLB20Y,11,30,124709,unverified,42,English,A kitten is trying to bite a woman finger.
47828,7M-jsjLB20Y,11,30,821794,unverified,136,English,A kitten's belly and nose being rubbed by its owner.
47829,7M-jsjLB20Y,11,30,223451,unverified,39,English,A lady is playing with a cat and the cat is biting her finger
47830,7M-jsjLB20Y,11,30,132126,unverified,113,English,A lady with polished nails is trying to quieten a kitten.
47831,7M-jsjLB20Y,11,30,760882,unverified,33,English,A person is playing with a kitten.
47832,7M-jsjLB20Y,11,30,544487,unverified,21,English,A person is playing with a kitten.
47833,7M-jsjLB20Y,11,30,807872,unverified,18,English,A person plays with a kitten.
47834,7M-jsjLB20Y,11,30,130040,unverified,38,English,A small cat is playing
47835,7M-jsjLB20Y,11,30,443302,unverified,55,English,A woman is playing with a kitten.
47836,7M-jsjLB20Y,11,30,435773,unverified,15,English,A woman is playing with a little kitten.
47837,7M-jsjLB20Y,11,30,169072,unverified,38,English,A woman is playing with a pusy cat.
47838,7M-jsjLB20Y,11,30,157374,unverified,35,English,A woman is tickling a kitten with her finger.
47839,7M-jsjLB20Y,11,30,777087,unverified,30,English,A woman playing with a tiny kitten.
47840,7M-jsjLB20Y,11,30,382153,unverified,14,English,A woman tickling and playing with a cute kitten.
47841,7M-jsjLB20Y,11,30,221391,unverified,148,English,A woman's hand can be seen playing with a small and playful kitten.
47842,7M-jsjLB20Y,11,30,342814,unverified,33,English,A women tickles a cat.
47843,7M-jsjLB20Y,11,30,942134,unverified,38,English,Kitten is playing with a woman's hand.
47844,7M-jsjLB20Y,11,30,748930,unverified,57,English,Someone is playing with a kitten by putting finger inside its mouth.
47845,7M-jsjLB20Y,11,30,922727,unverified,40,English,Someone is playing with a kitten.
47846,7M-jsjLB20Y,11,30,728190,unverified,47,English,someone is playing with kitten.
47847,7M-jsjLB20Y,11,30,393505,unverified,25,English,Someone plays with a kitten.
47848,7M-jsjLB20Y,11,30,553931,unverified,21,English,The kitten chewed on the lady's finger.
47849,7M-jsjLB20Y,11,30,696912,unverified,107,English,The kitten is trying to hold the ladies finger when she is tickling it
47850,7M-jsjLB20Y,11,30,411294,unverified,110,English,The lady is playing with the kitten.
47851,08pVpBq706k,175,212,550906,clean,26,English,a cat get his head stuck in a bag
47852,08pVpBq706k,175,212,617730,clean,21,English,A cat gets his head stuck in a paper bag.
47853,08pVpBq706k,175,212,297776,clean,59,English,A cat gets its head stuck in a small paper bag.
47854,08pVpBq706k,175,212,435773,clean,49,English,A cat is playing with a paper bag and gets it stuck on its head.
47855,08pVpBq706k,175,212,155632,clean,22,English,A cat is walking with a bag on its head.
47856,08pVpBq706k,175,212,374994,clean,18,English,A cat is wearing a bag on its head.
47857,08pVpBq706k,175,212,275759,clean,63,English,A cat puts a cover on his head.
47858,08pVpBq706k,175,212,615204,clean,64,English,A cat puts its head in a paper bag then manages to remove the paper bag from its head.
47859,08pVpBq706k,175,212,922727,clean,75,English,A cat putting it's head in a bag.
47860,08pVpBq706k,175,212,807872,clean,29,English,A cat sticks its head into a paper bag and walks around.
47861,08pVpBq706k,175,212,295615,clean,787,English,"A cat walks across a couch, inserts head into paper bag and struggles to get it off."
47862,08pVpBq706k,175,212,651813,clean,11,English,A cat's head is stuck in a paper bag.
47863,08pVpBq706k,175,212,772960,clean,189,English,A grey cat walking on a sofa pushes his head into a brown cover and finally manages to get it off after struggling for a while!
47864,08pVpBq706k,175,212,309959,clean,17,English,The cat had his head in a paper bag.
47865,08pVpBq706k,175,212,553931,clean,20,English,The cat had his head in a paper bag.
47866,08pVpBq706k,175,212,762891,clean,123,English,The cat has a paper bag on it's head.
47867,08pVpBq706k,175,212,132982,unverified,86,English,A strange cat put his face in the paper pocket.
47868,08pVpBq706k,175,212,108687,unverified,49,English,A cat's head is stuck inside a paper bag.
47869,08pVpBq706k,175,212,840635,unverified,84,English,A cat puts a bag on his head and then takes it back off.
47870,08pVpBq706k,175,212,347757,unverified,48,English,Cat playing with a bag
47871,08pVpBq706k,175,212,611139,unverified,119,English,A cat is entering its head into a cover
47872,08pVpBq706k,175,212,807741,unverified,199,English,the cat is leaving the head inside the cover.
47873,08pVpBq706k,175,212,707318,unverified,16,English,A cat puts his head in a bag.
47874,08pVpBq706k,175,212,318570,unverified,197,English,a cat put its head in to the pack.
47875,08pVpBq706k,175,212,403763,unverified,118,English,A cat is moving with a packet on the face.
47876,08pVpBq706k,175,212,371782,unverified,91,English,A cat is playing on the sofa.
47877,08pVpBq706k,175,212,418656,unverified,64,English,A strange cat is covering its face.
47878,08pVpBq706k,175,212,497691,unverified,36,English,A CAT IS SARCHING INTO THE COVER.
47879,08pVpBq706k,175,212,741585,unverified,19,English,A cat gets a bag stuck on its head.
47880,08pVpBq706k,175,212,553878,unverified,466,English,The cat maru is covering its face with a cover and a few minutes later it had taken that
47881,08pVpBq706k,175,212,599728,unverified,92,English,A cat is covering his mouth with a envelope
47882,08pVpBq706k,175,212,373663,unverified,804,English,A cat sticks its head in a bag.
47883,08pVpBq706k,175,212,813710,unverified,108,English,A cat sticks his head into a paper bag.
47884,08pVpBq706k,175,212,844963,unverified,3566,English,A cat is putting its head into  a brown paper cover.
47885,08pVpBq706k,175,212,919506,unverified,71,English,a cat trying to remove the face cover.
47886,08pVpBq706k,175,212,705358,unverified,45,English,a cat is playing on sofa
47887,08pVpBq706k,175,212,169605,unverified,12,English,A cat has a bag on its head.
47888,08pVpBq706k,175,212,467982,unverified,105,English,A cat walking on a sofa and trying to grab something from a packet.
47889,08pVpBq706k,175,212,394339,unverified,296,English,A cat doing some kind of strange tricks on sofa.
47890,08pVpBq706k,175,212,246119,unverified,117,English,"A cat put its head in a paper bag and gets it stuck, though eventually the cat is able to get the bag off."
47891,08pVpBq706k,175,212,334439,unverified,36,English,The cat is playing with a cover
47892,08pVpBq706k,175,212,130040,unverified,17,English,a cat is playing
47893,08pVpBq706k,175,212,563213,unverified,50,English,CATS FUNNY COMEDY
47894,08pVpBq706k,175,212,977945,unverified,496,English,The strangest cat on the planet!
47895,08pVpBq706k,175,212,947723,unverified,150,English,A cat pushes a paper bag over its head and subsequently has trouble removing it.
47896,08pVpBq706k,175,212,963466,unverified,29,English,A cat is trying to free herself.
47897,08pVpBq706k,175,212,585381,unverified,100,English,"A cat is slipping its head into a paper bag, then pushing it off."
47898,08pVpBq706k,175,212,638934,unverified,13,English,A cat gets a paper bag stuck on its head.
47929,GlW6n43pUQA,0,12,922727,clean,47,English,A man is dancing.
47930,GlW6n43pUQA,0,12,275759,clean,32,English,A man is dancing.
47931,GlW6n43pUQA,0,12,374994,clean,23,English,A man is ritually dancing.
47932,GlW6n43pUQA,0,12,297776,clean,54,English,A man in a costume dances on a road.
47933,GlW6n43pUQA,0,12,155632,clean,23,English,A man is doing a traditional dance.
47934,GlW6n43pUQA,0,12,772960,clean,197,English,A man in colorful attire is performing a traditional dance waving a flag as part of ritual.
47935,GlW6n43pUQA,0,12,550906,clean,102,English,A man and his group perform a tribal dance.
47936,GlW6n43pUQA,0,12,309959,clean,16,English,A man danced in the dirt.
47937,GlW6n43pUQA,0,12,295615,clean,176,English,A man performs a ceremonisl dance.
47938,GlW6n43pUQA,0,12,762891,clean,28,English,The man is dancing.
47939,GlW6n43pUQA,0,12,625932,clean,37,English,A man is performing a traditional dance.
47940,GlW6n43pUQA,0,12,553931,clean,24,English,The dancer did his moves on the dirt.
47941,GlW6n43pUQA,0,12,130040,unverified,71,English,people are playing dance
47942,GlW6n43pUQA,0,12,371782,unverified,113,English,A group of people are celebrating .
47943,GlW6n43pUQA,0,12,741585,unverified,20,English,A group of people are dancing.
47944,GlW6n43pUQA,0,12,705358,unverified,231,English,one man singing a song with some dancing steps
47945,GlW6n43pUQA,0,12,857450,unverified,77,English,the funny chinese dance clip
47946,GlW6n43pUQA,0,12,662670,unverified,231,English,A colorfully costumed group watches one member perform a dance to rhythmic music.
47947,GlW6n43pUQA,0,12,373663,unverified,60,English,A costumed man is dancing.
47948,GlW6n43pUQA,0,12,919506,unverified,31,English,a man dancing.
47949,GlW6n43pUQA,0,12,682611,unverified,77,English,A man in a costume is dancing bare footed.
47950,GlW6n43pUQA,0,12,554590,unverified,95,English,A man in an ethnic costume does a dance.
47951,GlW6n43pUQA,0,12,617730,unverified,26,English,A man in costume is dancing in the street.
47952,GlW6n43pUQA,0,12,157374,unverified,145,English,A man is dancing with a banner on the beach.
47953,GlW6n43pUQA,0,12,346578,unverified,26,English,A man is dancing with a flag.
47954,GlW6n43pUQA,0,12,707318,unverified,17,English,A man is dancing.
47955,GlW6n43pUQA,0,12,334786,unverified,31,English,A man is dancing.
47956,GlW6n43pUQA,0,12,829808,unverified,64,English,A man is dancing.
47957,GlW6n43pUQA,0,12,502429,unverified,91,English,A man is dancing.
47958,GlW6n43pUQA,0,12,418656,unverified,43,English,A man is dancing.
47959,GlW6n43pUQA,0,12,403763,unverified,163,English,A man is dancing.
47960,GlW6n43pUQA,0,12,169605,unverified,24,English,A man is dancing.
47961,GlW6n43pUQA,0,12,408179,unverified,22,English,A man is dancing.
47962,GlW6n43pUQA,0,12,318570,unverified,244,English,a man is dancing.
47963,GlW6n43pUQA,0,12,784999,unverified,24,English,A man is performing a dance.
47964,GlW6n43pUQA,0,12,394339,unverified,569,English,A man praying in the way of dance
47965,GlW6n43pUQA,0,12,279187,unverified,213,English,A man prepares for a ceremonial feat.
47966,GlW6n43pUQA,0,12,467982,unverified,92,English,A unique dance act performed by several citizens of a particular city.
47967,GlW6n43pUQA,0,12,380815,unverified,40,English,Man dancing.
47968,GlW6n43pUQA,0,12,963466,unverified,29,English,men are dancing.
47969,GlW6n43pUQA,0,12,169072,unverified,59,English,Men are dancing.
47970,GlW6n43pUQA,0,12,947723,unverified,47,English,People are engaging in some type of heritage dance.
47971,GlW6n43pUQA,0,12,927299,unverified,53,English,The group of people are playing music and dancing.
47972,GlW6n43pUQA,0,12,599728,unverified,56,English,a man is dancing
47973,GlW6n43pUQA,0,12,497691,unverified,63,English,AN ARTIST IS DANCING FOR THE MUSIC.
47974,GlW6n43pUQA,0,12,132982,unverified,128,English,A People is performing Dance on a Road side.
47975,8yuPGwxwdPs,1,10,682611,clean,180,English,A young man is showing and talking about a Christmas card that has a moving ornament on a tree when the man manipulates the card.
47976,8yuPGwxwdPs,1,10,760882,clean,32,English,A person is rocking a Christmas card back and forth.
47977,8yuPGwxwdPs,1,10,878566,clean,28,English,A man is displaying an iPhone in a Christmas card.
47978,8yuPGwxwdPs,1,10,707318,clean,17,English,A man is holding a Christmas card.
47979,8yuPGwxwdPs,1,10,135621,clean,93,English,Someone attaches an ipod to a christmas card.
47980,8yuPGwxwdPs,1,10,257511,clean,34,English,A person is holding a greeting card that has a smartphone attached to the front.
47981,8yuPGwxwdPs,1,10,275759,clean,68,English,A man is showing a Christmas card.
47982,8yuPGwxwdPs,1,10,374994,clean,27,English,A person is displaying a card.
47983,8yuPGwxwdPs,1,10,373663,clean,226,English,A man is showing a christmas card.
47984,8yuPGwxwdPs,1,10,155632,clean,32,English,A man is displaying a Christmas card.
47985,8yuPGwxwdPs,1,10,617730,clean,35,English,A man is showing off a Christmas card with iPhone.
47986,8yuPGwxwdPs,1,10,309959,clean,45,English,The man looked at the Christmas card with the moving picture.
47987,8yuPGwxwdPs,1,10,762891,clean,26,English,The person put an iphone as a christmas card.
47988,8yuPGwxwdPs,1,10,675312,clean,141,English,A man is rocking an animated Christmas card.
47989,8yuPGwxwdPs,1,10,807872,clean,30,English,A man uses an iphone as a digital gretting card cover.
47990,8yuPGwxwdPs,1,10,585381,clean,49,English,A man is demonstrating a greeting card.
47991,8yuPGwxwdPs,1,10,553931,clean,26,English,The man opened the Christmas card with the moving picture.
47992,8yuPGwxwdPs,1,10,965612,unverified,35,English,she is doing the something
47993,8yuPGwxwdPs,1,10,688049,unverified,81,English,A man is seeing the greeting card
47994,8yuPGwxwdPs,1,10,562835,unverified,31,English,Someone makes an iPhone Christmas card.
47995,8yuPGwxwdPs,1,10,497691,unverified,29,English,A MAN IS OPEN A CARD.
47996,8yuPGwxwdPs,1,10,741585,unverified,36,English,A man is holding a christmas card.
47997,8yuPGwxwdPs,1,10,561769,unverified,166,English,The boy show the worlds most expensive christmas card and it is very beautifull.
47998,8yuPGwxwdPs,1,10,617730,unverified,24,English,A man is showing a Christmas card with an iPhone.
47999,8yuPGwxwdPs,1,10,394339,unverified,109,English,a man showing very expensive christmas card
48000,8yuPGwxwdPs,1,10,309959,unverified,23,English,The boy made the picture in the Christmas card move.
48001,8yuPGwxwdPs,1,10,334439,unverified,74,English,A person prepared the most expensive Christmas cards
48002,8yuPGwxwdPs,1,10,762891,unverified,19,English,The man put an iphone in the christmas card.
48003,8PQiaurIiDM,173,180,682611,clean,114,English,A man cuts what appears to be something upholstered in half with a sword.
48004,8PQiaurIiDM,173,180,760882,clean,305,English,A man slices meat with a sword.
48005,8PQiaurIiDM,173,180,707318,clean,16,English,A person is slicing meat with a sword.
48006,8PQiaurIiDM,173,180,135621,clean,76,English,A man uses a sword to severe a large suspended side of meat.
48007,8PQiaurIiDM,173,180,280252,clean,47,English,A man is cutting a bag by a sword.
48008,8PQiaurIiDM,173,180,257511,clean,30,English,A man is cutting a hanging slab of meat with a knife.
48009,8PQiaurIiDM,173,180,275759,clean,42,English,A man is cutting meat by a sword.
48010,8PQiaurIiDM,173,180,157374,clean,95,English,A man wackes a slab of meat in half with a machete.
48011,8PQiaurIiDM,173,180,373663,clean,34,English,A man is cutting meat with a sword.
48012,8PQiaurIiDM,173,180,155632,clean,24,English,A man is cutting meat with a sword.
48013,8PQiaurIiDM,173,180,169605,clean,15,English,Someone is slicing meat with a sword.
48014,8PQiaurIiDM,173,180,617730,clean,22,English,A man is cutting a large piece of beef with a sword.
48015,8PQiaurIiDM,173,180,309959,clean,19,English,The man sliced the hanging slab of meat in half.
48016,8PQiaurIiDM,173,180,762891,clean,23,English,The man is using a sword to slice the slab of meat.
48017,8PQiaurIiDM,173,180,807872,clean,36,English,A man cuts a huge chunk of meat with a knife.
48018,8PQiaurIiDM,173,180,553931,clean,28,English,The man sliced through the hanging hunk of meat with a large sword.
48019,8PQiaurIiDM,173,180,741585,unverified,19,English,A man is cutting meat with a sword.
48020,8PQiaurIiDM,173,180,599728,unverified,84,English,A man is breaking something
48021,8PQiaurIiDM,173,180,394339,unverified,282,English,a man cutting something with a sword
48022,8PQiaurIiDM,173,180,965612,unverified,49,English,the person is cutting the something
48023,8PQiaurIiDM,173,180,688049,unverified,56,English,A man is cutting a meat
48024,8PQiaurIiDM,173,180,785173,unverified,37,English,A man tests his sword on a slab of meat.
48025,8PQiaurIiDM,173,180,309959,unverified,22,English,The man cut through the hanging slab of meat with a sword.
48026,8PQiaurIiDM,173,180,334439,unverified,59,English,A man is cutting the meat with his sword
48027,8PQiaurIiDM,173,180,762891,unverified,14,English,The man is slicing the slab of meat.
48028,8PQiaurIiDM,173,180,673872,unverified,13,English,A man slices through meat with a sword.
48029,8PQiaurIiDM,173,180,486133,unverified,59,English,A man is chopping a slab of hanging meat in half with a sword.
48076,QhRqJp-CgEs,7,14,215924,clean,42,English,A girl floats on a raft.
48077,QhRqJp-CgEs,7,14,155632,clean,32,English,A girl is floating in a boat.
48078,QhRqJp-CgEs,7,14,435773,clean,18,English,A woman is floating in a raft.
48079,QhRqJp-CgEs,7,14,825347,clean,15,English,A woman is laying down in a raft.
48080,QhRqJp-CgEs,7,14,922727,clean,384,English,A woman is laying in a boat.
48081,QhRqJp-CgEs,7,14,760882,clean,21,English,A woman is laying on a raft.
48082,QhRqJp-CgEs,7,14,275759,clean,40,English,A woman is lying in a raft.
